id,text,speaker,speaker_id,audio_file,context,debate
n050046,"Because if you have a guarantee of $200,000 for your new startup enterprise, a young entrepreneur, you’re going to be able to attract, if it’s government money and it’s a guarantee, you could be able to attract another $100,000.",Joe Biden,1,a050046,Racism,5
n050047,It generated $30 billion.,Joe Biden,1,a050047,Racism,5
n050048,"Well, I’m changing that program and I’ll get this done without much trouble I believe in the Congress from $1.5 million to $30 billion.",Joe Biden,1,a050048,Racism,5
n050049,That’ll take $300 billion off the sideline and grow.,Joe Biden,1,a050049,Racism,5
n050050,"And, for example, if you, in fact, and I were the same age and we split our differences, if we were the same age, and we went to the same builder to buy us each the same home, but my home was in a White neighborhood on one side of a highway, and yours is in a Black neighborhood, same exact home, your home will start off being valued 29% less than my home.",Joe Biden,1,a050050,Racism,5
n050051,Yet your insurance for that home will be higher.,Joe Biden,1,a050051,Racism,5
n050052,You’ll be taxed more for it.,Joe Biden,1,a050052,Racism,5
n050053,We’ve got to end this.,Joe Biden,1,a050053,Racism,5
n050054,"That’s what got me involved in politics in the first place, a thing called red lining.",Joe Biden,1,a050054,Racism,5
n050055,We can change so much that we can do so much to change the circumstances to give people a real opportunity.,Joe Biden,1,a050055,Racism,5
n050056,Cedric.,George Stephanopoulos,4,a050056,Ignore,5
n050057,Is that right?,George Stephanopoulos,4,a050057,Ignore,5
n050058,Did you hear what you needed here?,George Stephanopoulos,4,a050058,Ignore,5
n050059,I think so.,Audience Member 4,9,a050059,Ignore,5
n050060,"Well, there’s a lot more if you’re going to hang around afterwards.",Joe Biden,1,a050060,Racism,5
n050061,I’ll tell you more.,Joe Biden,1,a050061,Racism,5
n050062,Okay.,Joe Biden,1,a050062,Racism,5
n050063,"No, but I really mean it.",Joe Biden,1,a050063,Racism,5
n050064,It’s the key.,Joe Biden,1,a050064,Racism,5
n050065,"Look, this is the way every other … Like my dad, he lost his job up in Scranton and it took him three years to be able to move down to Delaware, to Claymont, Delaware, a little steel town, and send us home to our grandpop to live with him.",Joe Biden,1,a050065,Racism,5
n050066,We finally got back.,Joe Biden,1,a050066,Racism,5
n050067,"We lived in an apartment, which became six and eight housing much later.",Joe Biden,1,a050067,Racism,5
n050068,It was just normal apartments.,Joe Biden,1,a050068,Racism,5
n050069,But it took him five years to be able to buy a home.,Joe Biden,1,a050069,Racism,5
n050070,"Well, we bought a three bedroom home with four kids and a grandpop living with us, but it accumulated wealth.",Joe Biden,1,a050070,Racism,5
n050071,You built up wealth.,Joe Biden,1,a050071,Racism,5
n050072,That’s how middle-class folks make it.,Joe Biden,1,a050072,Racism,5
n050073,They build up wealth.,Joe Biden,1,a050073,Racism,5
n050074,"Then he was able to borrow a little against that to be able to help us get the school, those kinds of things.",Joe Biden,1,a050074,Racism,5
n050075,It’s about accumulating wealth and you’re behind an eight ball.,Joe Biden,1,a050075,Racism,5
n050076,The vast majority of people of color are behind an eight ball.,Joe Biden,1,a050076,Racism,5
n050077,And it’s the same way what’s going on now with all this money that’s been voted.,Joe Biden,1,a050077,Racism,5
n050078,What’s happened?,Joe Biden,1,a050078,Racism,5
n050079,"You go to the bank, if you’re a Black businessman, and the President fired the only Inspector General to see oversee all this help coming from the Congress.",Joe Biden,1,a050079,Racism,5
n050080,And what happens?,Joe Biden,1,a050080,Racism,5
n050081,"You go in and they say, “Ah, do you have an account here?” “No.” “Do you have a credit card?” “No.” “Have you borrowed from us before ?” “No.” We bailed these suckers out.",Joe Biden,1,a050081,Racism,5
n050082,"They’re not liable for any of the money, but they still won’t lend it to you.",Joe Biden,1,a050082,Racism,5
n050083,We’ve got to change that.,Joe Biden,1,a050083,Racism,5
n050084,It’s about accumulating wealth.,Joe Biden,1,a050084,Racism,5
n050085,I want to get another question in here from Angelica Politarhos.,George Stephanopoulos,4,a050085,Ignore,5
n050086,I’m sorry.,Joe Biden,1,a050086,Ignore,5
n050087,"No, not at all.",George Stephanopoulos,4,a050087,Ignore,5
n050088,"Garnet Valley, Pennsylvania.",George Stephanopoulos,4,a050088,Ignore,5
n050089,Hi.,Audience Member 5,10,a050089,Ignore,5
n050090,Republican who voted for President Trump last time.,George Stephanopoulos,4,a050090,Ignore,5
n050091,Thank you.,Joe Biden,1,a050091,Ignore,5
n050092,"Thank you, George.",Audience Member 1,5,a050092,Ignore,5
n050093,"Thank you, Vice President Biden.",Audience Member 5,10,a050093,Ignore,5
n050094,Nice to meet you.,Audience Member 5,10,a050094,Ignore,5
n050095,"What’s your view on the Crime Bill that you wrote 1994, which showed prejudice against minorities?",Audience Member 5,10,a050095,Racism,5
n050096,Where do you stand today on that?,Audience Member 5,10,a050096,Racism,5
n050097,"Well, first of all, things have changed drastically.",Joe Biden,1,a050097,Racism,5
n050098,"That Crime Bill, when it voted, the Black Caucus voted for it.",Joe Biden,1,a050098,Racism,5
n050099,Every Black mayor supported it across the board and the Crime Bill itself did not have mandatory sentences except for two things.,Joe Biden,1,a050099,Racism,5
n050100,"It had three strikes and you’re out, which I voted against, in the Crime Bill, but it had a lot of other things in it that turned out to be both bad and good.",Joe Biden,1,a050100,Racism,5
n050101,I wrote the Violence Against Women Act.,Joe Biden,1,a050101,Racism,5
n050102,That was part of the assault weapons ban and other things that were good.,Joe Biden,1,a050102,Racism,5
n050103,"What I was against was giving states more money for prison systems that they could build, state prison systems.",Joe Biden,1,a050103,Racism,5
n050104,"And you have 93 out of every 100 people in jail now is in a state prison, not in a federal prison, because they built more prisons.",Joe Biden,1,a050104,Racism,5
n050105,I also wrote into that bill a thing called drug courts.,Joe Biden,1,a050105,Racism,5
n050106,I don’t believe anybody should be going to jail for drug use.,Joe Biden,1,a050106,Racism,5
n050107,They should be going into mandatory rehabilitation.,Joe Biden,1,a050107,Racism,5
n050108,We should be building rehab centers to have these people housed.,Joe Biden,1,a050108,Racism,5
n050109,"We should decriminalize marijuana, wipe out the record so you can actually say honesty, “You ever been arrested for murder for anything?” You can say no, because we’re going to pass a law saying there is no background that you have to reveal relative to the use of marijuana.",Joe Biden,1,a050109,Racism,5
n050110,And so there’s a lot of things.,Joe Biden,1,a050110,Racism,5
n050111,"But in addition to that, we’ve got to change the system.",Joe Biden,1,a050111,Racism,5
n050112,I joined with a group of people in the House to provide for changing the system from punishment to rehabilitation.,Joe Biden,1,a050112,Racism,5
n050113,"Along with a guy named Marlon Specter, who you may remember, I wrote the Second Chance Act.",Joe Biden,1,a050113,Racism,5
n050114,"In the meantime, an awful lot of people were jailed for minor drug crimes after the Crime Bill.",George Stephanopoulos,4,a050114,Racism,5
n050115,Right.,Joe Biden,1,a050115,Racism,5
n050116,Was it a mistake to support it?,George Stephanopoulos,4,a050116,Racism,5
n050117,"Yes, it was.",Joe Biden,1,a050117,Racism,5
n050118,But here’s where the mistake.,Joe Biden,1,a050118,Racism,5
n050119,The mistake came in terms of what the states did locally.,Joe Biden,1,a050119,Racism,5
n050120,"What we did federally, we said, you remember, George, it was all about the same time for the same crime.",Joe Biden,1,a050120,Racism,5
n050121,"What I had done as the Chairman of the Judiciary Committee, I took the 10 Circuit Courts of Appeals, took some really brilliant lawyers working for me in Judiciary, we did a study and we determined what happens if, for the first, second, third offense for any crime in the criminal justice system at the federal level, if you’re a Black man and it’s the first time you’ve committed robbery, how long would you go to jail?",Joe Biden,1,a050121,Racism,5
n050122,On average?,Joe Biden,1,a050122,Racism,5
n050123,"If you’re White man, how long?",Joe Biden,1,a050123,Racism,5
n050124,The Black man would go to jail on average 13 years.,Joe Biden,1,a050124,Racism,5
n050125,"White man, two years.",Joe Biden,1,a050125,Racism,5
n050126,I’d go down the list of every single crime.,Joe Biden,1,a050126,Racism,5
n050127,So we set up a sentencing commission.,Joe Biden,1,a050127,Racism,5
n050128,We didn’t set the time.,Joe Biden,1,a050128,Racism,5
n050129,Every single solitary maximum was reduced in there.,Joe Biden,1,a050129,Racism,5
n050130,But what happened was it became the same time for the same crime.,Joe Biden,1,a050130,Racism,5
n050131,"So it said, “You have to serve between one and three years.” And it ended up becoming much lower, Black folks went to jail a lot less than they would have before.",Joe Biden,1,a050131,Racism,5
n050132,But it was a mistake.,Joe Biden,1,a050132,Racism,5
n050133,Let me ask another follow-up on the Crime bill.,George Stephanopoulos,4,a050133,Racism,5
n050134,"It also funded 100,000 police back in 1994.",George Stephanopoulos,4,a050134,Racism,5
n050135,You’ve often said that more cops clearly mean less crime.,George Stephanopoulos,4,a050135,Racism,5
n050136,Do you still believe that?,George Stephanopoulos,4,a050136,Racism,5
n050137,"Yes, if in fact they’re involved in community policing, not jump squads.",Joe Biden,1,a050137,Racism,5
n050138,"For example, when we had community policing, from the mid-’90s on until till Bush got elected, what happened?",Joe Biden,1,a050138,Racism,5
n050139,Violent crime actually went down precipitous.,Joe Biden,1,a050139,Racism,5
n050140,Remember the significant rise in violent crime that was occurring in the late ’80s into the ’90s.,Joe Biden,1,a050140,Racism,5
n050141,It went down and fewer African Americans were arrested because you had the requirement.,Joe Biden,1,a050141,Racism,5
n050142,The cops didn’t like it.,Joe Biden,1,a050142,Racism,5
n050143,"They didn’t like the community policing, because you had to have two people in the vehicle, they had to get out of their cars, they had to introduce themselves to who own the local liquor store, who owned the local grocery store, who was the woman on the corner.",Joe Biden,1,a050143,Racism,5
n050144,"And what they would do, George, they’d actually go and give people their phone numbers.",Joe Biden,1,a050144,Racism,5
n050145,A cop would give the phone number.,Joe Biden,1,a050145,Racism,5
n050146,"So if Nelly Smith was on the second floor where drug deals took place and things happened below her apartment, she could call and say, “It’s Millie, and there’s something going on here.” And they’d never revealed it was her, because they’d know, if she knew that, in fact, they report, they’d never report the crime, she’d never report.",Joe Biden,1,a050146,Racism,5
